PlayerID,Name,Age,Team,Nacionalidad,Position,PreferredFoot,Matches,Minutes,Goals,Assists,Shots,Passes,PassAccuracy,Tackles,Interceptions,Dribbles,Fouls,YellowCards,RedCards,ValueMercado,Wages,Height,Weight,SprintSpeed,Stamina,OverallRating,Potential,Recomendado_para_Scouting,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39,stat_40,stat_41,stat_42,stat_43,stat_44,stat_45,stat_46,stat_47,stat_48,stat_49,stat_50,stat_51,stat_52,stat_53,stat_54,stat_55,stat_56,stat_57,stat_58,stat_59,stat_60,stat_61,stat_62,stat_63,stat_64,stat_65,stat_66,stat_67,stat_68,stat_69,stat_70,stat_71
P100158,Player_0159,23,Laguna FC,Colombia,MID,Izquierdo,16,1392,2.0,1.0,38,1219,80.58777409392894,15,6,14,7,1,0,4092.0,181.871032105194,171.1105528223614,82.85499228602944,68.06628703355283,72.3694645013926,61,65,No,49.22,54.82,54.9,55.76,34.66,53.71,76.54,43.15,53.9,22.37,53.79,53.25,51.75,60.96,45.81,67.65,36.75,71.65,53.19,48.93,28.52,33.35,55.26,39.25,64.93,54.31,28.62,61.42,47.56,49.31,65.67,29.09,33.13,54.88,24.52,40.89,64.68,48.37,29.38,52.84,43.93,39.47,103.35,58.62,45.75,63.47,45.64,42.23,54.49,57.63,63.89,71.35,67.81,62.85,64.39,67.77,60.65,26.22,57.46,70.65,37.96,44.12,49.1,52.85,41.67,50.86,57.7,19.85,51.12,44.26,24.4
P100159,Player_0160,27,City Club,Argentina,MID,Izquierdo,29,2320,6.0,3.0,31,1093,81.74212299453549,23,10,13,5,0,1,266.0,9.532412810790568,180.9579198455288,70.52096699537813,70.80278073401082,68.25213810440428,56,61,Sí,53.43,33.33,44.83,41.73,50.79,69.96,47.77,48.68,76.66,63.14,58.61,79.37,57.35,20.2,62.49,26.12,56.78,24.29,43.0,44.54,38.45,44.77,65.49,39.29,58.18,35.52,47.16,54.86,35.05,30.32,57.38,66.85,48.81,43.14,52.34,50.83,53.64,12.08,33.96,37.32,52.26,52.79,59.54,53.86,30.49,71.71,69.08,31.13,54.99,41.07,52.08,65.8,81.95,61.27,54.42,44.9,52.73,70.4,49.33,36.71,25.7,57.7,53.71,40.31,65.39,43.67,47.98,49.75,44.74,53.54,67.27
P100160,Player_0161,20,City Club,Perú,FWD,Izquierdo,20,1380,8.0,5.0,34,1146,89.20941975590958,19,11,13,8,3,1,2171.0,102.33658384023883,180.7767076857854,72.07241402219968,84.65655095994431,75.11989687196245,73,76,No,35.85,36.7,38.4,45.56,42.46,68.9,52.03,61.92,28.23,22.37,47.33,30.83,50.6,37.35,54.59,38.26,58.42,36.79,22.04,62.79,38.47,70.59,40.38,37.66,45.74,41.59,51.89,56.04,58.31,48.71,27.49,75.85,44.46,43.68,48.67,46.08,23.76,58.62,37.69,45.14,76.39,64.17,74.18,39.84,60.95,56.05,49.18,38.74,66.27,42.29,52.04,63.7,35.35,33.67,87.74,37.1,74.25,49.2,43.61,45.1,49.07,70.07,61.34,46.83,22.01,50.31,51.99,68.88,27.95,42.6,42.12
P100161,Player_0162,24,Rangers,Perú,MID,Derecho,17,1173,1.0,2.0,25,1027,88.00115853424096,16,12,12,10,1,0,75.0,2.1599702664557605,184.46436249712661,88.99754890701837,58.89604047698072,78.93595408129957,73,74,No,42.28,67.85,28.86,69.74,36.48,70.02,25.77,33.29,75.82,76.64,51.51,45.06,49.76,56.22,57.57,45.58,20.97,41.84,26.67,61.49,55.53,48.33,46.24,79.49,67.2,53.08,41.93,69.35,51.66,40.28,41.14,59.93,64.28,59.53,59.86,45.44,41.84,52.23,48.77,34.99,49.52,60.35,44.14,73.81,31.22,37.64,41.41,62.34,53.19,36.71,21.92,32.2,23.7,63.1,34.11,60.21,58.16,67.87,39.28,56.07,51.83,51.87,49.71,62.63,60.99,49.96,43.11,41.38,50.53,53.33,48.63
P100162,Player_0163,19,Laguna FC,Uruguay,MID,Izquierdo,20,1380,4.0,0.0,21,908,66.29518999000241,26,12,13,10,1,0,514.0,21.718576062559716,172.44141405376186,74.41221556348626,62.17882530276155,82.28877441678944,53,53,No,47.91,66.02,61.27,49.21,27.89,53.19,44.69,58.32,59.7,69.79,34.08,82.08,63.43,60.71,78.75,54.77,65.5,52.55,62.61,67.42,65.88,27.32,43.79,67.58,57.47,49.26,57.61,33.44,61.8,55.57,51.28,47.32,53.47,45.89,45.14,76.83,26.2,26.51,61.72,31.7,19.95,65.21,68.9,30.38,23.07,31.72,39.5,78.71,43.55,62.48,60.83,69.84,40.61,49.85,46.71,58.07,68.24,82.68,44.14,52.12,63.0,59.18,75.73,48.38,44.04,70.64,54.55,58.1,48.91,63.91,37.02
P100163,Player_0164,23,Real Verde,España,MID,Derecho,24,1752,3.0,4.0,23,205,,35,9,15,8,2,0,339.0,8.360104203728325,,74.667834213667,69.32635993245943,80.15906484869386,64,66,No,53.2,61.72,43.62,44.32,62.15,29.83,17.86,43.5,63.96,53.83,62.86,19.76,54.73,59.81,29.74,62.93,48.33,96.07,17.34,70.54,44.09,25.74,42.1,54.16,65.56,75.83,71.33,35.52,66.95,55.87,40.18,46.82,39.35,50.56,39.06,34.58,57.19,59.43,47.19,70.51,46.09,45.46,59.91,48.01,51.27,12.19,50.25,22.59,31.69,29.97,34.36,41.77,42.7,59.96,53.34,21.48,51.25,54.77,45.07,49.09,52.85,61.47,26.38,46.34,72.63,71.25,62.76,58.05,74.82,78.77,48.06
P100164,Player_0165,21,Porto Azul,Uruguay,GK,Derecho,20,1760,0.0,0.0,20,918,84.65097070156278,24,7,17,11,1,0,5794.0,99.16777871784217,176.671442944773,69.2182024803505,59.13691990805213,66.43475292102481,64,64,No,29.9,66.03,47.49,46.36,50.84,73.97,51.74,48.33,40.44,58.98,49.03,74.78,47.59,65.11,39.33,39.19,22.6,61.92,49.43,59.59,75.44,37.3,35.03,38.19,18.45,47.1,63.26,50.74,26.44,44.65,51.88,64.44,61.95,44.82,44.79,58.91,41.1,62.83,40.12,73.27,53.53,20.61,59.61,53.82,57.29,83.78,46.08,26.71,69.01,23.31,38.8,50.63,36.52,49.04,47.96,73.04,13.67,51.31,36.19,41.56,60.2,57.77,55.14,31.13,67.79,36.86,70.8,40.26,65.46,51.53,24.89
P100165,Player_0166,23,Marítimo,Perú,DEF,Izquierdo,17,1598,2.0,2.0,27,1510,87.58395985037758,22,19,13,8,3,0,142.0,1.4520273814822013,167.53011783365918,60.0,65.22338670620357,81.473210397031,63,63,No,46.89,57.79,32.6,74.84,78.87,50.71,86.35,44.01,56.01,71.48,43.11,29.28,25.82,80.91,42.06,47.21,33.31,64.23,38.28,42.63,54.49,34.04,47.32,71.03,56.42,51.96,53.22,44.16,79.94,37.82,53.16,51.73,65.13,66.55,49.52,54.36,54.93,15.92,26.17,40.92,41.58,32.01,61.24,50.03,46.78,31.16,49.33,10.6,47.56,50.95,53.63,26.54,53.37,34.38,37.81,60.77,80.21,50.77,37.74,52.83,64.09,59.31,91.15,39.27,53.78,73.23,72.29,20.75,49.95,72.27,93.36
P100166,Player_0167,27,Laguna FC,Perú,GK,Derecho,21,1260,0.0,0.0,21,889,67.58820205211359,24,9,17,4,1,0,688.0,11.84011145087949,179.437617975623,79.31827173522943,68.4569689385501,71.17516238714136,56,60,No,56.56,49.13,67.94,65.41,58.37,39.96,51.79,33.64,48.69,64.67,67.45,40.36,62.49,59.41,46.39,61.19,68.39,62.76,34.19,45.83,55.99,37.95,73.37,54.7,43.2,42.26,39.57,60.59,62.37,40.04,72.04,44.2,38.05,57.16,32.01,29.52,35.7,38.22,61.24,30.56,55.53,62.62,71.67,42.62,43.81,80.55,70.3,45.88,67.2,53.71,50.24,87.25,66.12,78.3,34.07,76.96,47.65,47.46,55.85,57.69,65.83,63.25,40.2,35.05,47.13,49.8,51.34,70.5,52.77,89.56,71.69
P100167,Player_0168,23,Deportivo Sol,Uruguay,FWD,Derecho,20,1900,7.0,5.0,38,467,,19,7,19,14,1,0,1332.0,59.93530247581513,181.0958013778618,67.62244029508578,63.5213923438891,58.79410700490178,85,89,No,51.1,38.66,36.44,49.72,82.87,61.52,34.19,52.93,22.11,16.18,52.54,60.72,73.42,55.59,50.1,44.92,57.92,31.76,39.83,32.27,42.14,39.13,38.11,40.4,53.16,69.03,54.32,41.4,56.57,51.65,52.54,49.65,75.89,51.48,41.58,38.34,63.52,32.2,70.35,21.25,68.39,61.96,43.41,38.75,68.48,76.99,40.8,58.71,64.69,59.04,50.81,44.15,54.17,18.71,70.11,24.4,37.42,44.94,35.02,33.08,71.14,76.95,73.23,62.53,86.97,46.01,44.57,50.17,71.44,58.79,75.91
P100168,Player_0169,25,Deportivo Sol,Portugal,MID,Izquierdo,17,1309,1.0,1.0,21,550,65.97758630955944,23,10,17,16,1,0,330.0,15.415317109594973,178.3901784132846,80.3181047177949,52.085418667486195,87.44333486971234,50,54,No,33.81,49.99,43.46,39.29,65.87,55.97,52.78,25.98,46.15,49.16,62.61,23.85,33.56,76.98,38.04,22.23,39.53,38.09,59.77,59.58,35.46,44.32,58.05,58.56,34.48,36.14,81.74,46.1,72.4,53.43,66.43,59.38,52.56,52.39,31.39,47.5,42.17,45.08,44.46,52.44,59.57,47.94,64.32,43.77,51.3,87.85,31.98,43.68,22.78,53.43,50.25,51.89,36.33,38.57,50.81,28.96,63.22,29.14,47.74,43.46,42.5,25.91,49.34,31.88,52.1,38.61,49.25,22.83,63.68,66.45,41.72
P100169,Player_0170,36,Porto Azul,México,MID,Izquierdo,13,793,2.0,0.0,25,1228,87.86840557895255,14,11,17,12,1,0,536.0,21.988181089034214,,68.23093673160722,78.08768948688925,64.06538530368842,74,81,No,33.55,51.9,34.6,31.28,53.87,57.3,40.68,67.61,83.2,76.3,46.0,43.5,61.8,60.18,33.3,46.37,59.92,36.56,38.83,41.09,44.01,26.46,60.39,38.99,53.04,51.43,34.82,23.51,51.34,43.46,56.83,62.18,19.42,46.53,65.63,71.56,22.52,67.28,34.86,60.59,41.77,61.2,44.57,28.42,41.28,58.1,43.66,33.9,30.93,37.86,37.73,58.61,44.07,45.52,47.3,58.1,59.56,42.1,46.04,59.64,39.56,41.79,59.61,41.39,53.71,26.31,58.76,46.99,56.1,66.79,44.99
P100170,Player_0171,18,,Francia,MID,Izquierdo,21,1386,2.0,2.0,23,891,80.95983371104597,18,13,15,10,1,0,180.0,3.6147373896389077,175.67461598700646,86.40987406463812,74.58180255463857,60.68910254831158,63,67,No,55.59,42.3,32.55,38.7,32.13,60.44,76.81,64.64,61.24,44.96,52.88,33.92,30.51,28.21,31.7,60.31,61.95,36.48,54.4,67.13,47.72,38.85,43.75,71.46,48.96,82.04,39.99,42.41,28.92,66.09,51.41,36.5,44.62,57.28,37.6,55.13,63.49,43.5,22.08,45.94,42.44,31.32,58.8,59.38,53.27,43.5,52.03,40.25,60.27,43.44,46.22,47.47,99.01,34.71,42.94,25.97,53.81,75.97,46.56,40.37,49.09,65.52,70.72,34.29,59.87,48.48,71.64,84.43,77.31,35.21,37.38
P100171,Player_0172,31,Deportivo Sol,España,MID,Derecho,17,1326,1.0,0.0,21,968,72.76012409113025,20,14,11,13,1,0,92.0,3.8305767690235153,179.1841681237997,79.79119687776613,80.35706642992103,78.02500969808868,75,79,No,36.78,48.21,61.78,44.8,77.13,53.43,19.27,55.0,49.24,70.66,49.75,46.2,81.09,18.41,44.84,53.99,44.01,18.49,56.06,43.13,47.96,68.88,54.57,40.7,55.9,43.63,45.45,61.36,40.37,58.42,46.55,42.38,42.43,40.79,51.34,45.88,70.54,36.69,58.15,67.15,75.95,37.82,65.37,53.09,65.78,40.33,48.26,44.54,43.24,50.62,87.42,60.03,44.73,45.62,58.44,47.21,47.26,33.36,49.29,12.12,23.47,44.75,59.9,74.17,56.02,58.01,51.69,62.58,53.2,55.59,26.55
P100172,Player_0173,26,Universidad A,Uruguay,MID,Derecho,16,1104,2.0,3.0,18,1006,77.13132670575688,26,15,17,7,3,0,733.0,21.28782100604181,174.58841738723973,76.29019675042481,65.69007073716254,74.92168651847224,66,69,No,47.86,51.9,36.61,49.61,64.97,23.64,55.18,31.09,52.44,60.9,58.28,70.11,53.76,57.7,58.23,35.45,48.09,13.12,55.65,8.73,62.74,74.8,57.48,59.8,68.07,43.48,30.91,48.71,38.56,51.15,53.82,42.83,39.29,17.69,47.47,43.45,44.51,60.97,79.48,44.65,55.79,53.81,67.02,36.32,35.88,37.63,15.99,49.31,34.21,53.77,14.11,49.14,46.16,41.83,64.97,37.93,54.56,40.52,74.89,47.95,60.14,59.15,67.18,52.19,30.24,56.64,54.16,4.46,24.92,60.59,71.31
P100173,Player_0174,24,Porto Azul,Brasil,DEF,Derecho,23,2093,2.0,3.0,16,1242,82.7957113490014,27,10,15,5,1,1,714.0,30.76041922703922,179.6785778361939,83.82901528355829,49.79334651356314,76.91779889600691,64,73,No,56.91,24.51,45.53,27.92,44.68,69.66,30.58,46.22,62.91,38.36,56.12,62.15,51.18,51.48,33.53,44.01,52.43,21.48,16.3,47.7,55.68,51.32,25.68,66.55,51.55,64.56,40.42,53.98,57.81,65.07,63.8,38.0,48.26,42.15,52.14,28.44,26.15,85.78,79.03,67.49,57.26,61.63,61.67,74.82,42.61,38.64,49.77,58.93,46.18,41.71,71.56,37.44,72.03,64.45,78.68,82.75,55.55,81.18,57.58,55.94,52.91,43.48,61.4,67.26,29.02,88.4,74.37,41.27,58.44,49.35,54.99
P100174,Player_0175,24,Laguna FC,España,MID,Derecho,21,1953,2.0,2.0,26,1156,72.45078125500058,16,5,13,12,0,0,167.0,2.2061242415051643,185.1881802029925,77.40323406706183,59.11760602783981,64.69602173589048,83,89,Sí,65.03,45.53,60.89,78.37,54.51,42.26,47.15,87.8,52.02,41.08,32.82,22.61,55.45,59.82,44.05,49.78,32.44,51.99,57.22,41.97,75.36,37.44,54.25,62.72,48.84,47.17,28.57,70.36,47.45,58.06,60.09,40.58,47.04,70.02,33.24,81.92,38.83,32.31,51.98,83.13,21.34,47.88,57.14,50.5,55.73,39.23,41.0,47.77,33.05,49.33,44.17,42.95,54.81,22.69,46.56,84.76,33.71,69.28,50.82,40.96,30.19,52.1,71.8,44.16,48.79,65.16,55.11,26.42,51.48,72.68,49.45
P100175,Player_0176,16,City Club,España,DEF,Izquierdo,17,1139,1.0,2.0,25,1116,65.47763573275112,23,8,19,7,1,0,85.0,4.123742937256922,166.3511757088091,71.64695832047555,70.48051496168269,70.86631305746872,70,76,No,51.18,32.94,46.51,40.97,34.88,34.11,50.37,33.91,33.4,47.31,35.31,57.63,42.81,32.08,84.89,18.01,62.84,55.19,42.73,36.38,75.93,81.86,45.61,43.43,66.93,46.31,58.75,58.37,50.56,52.48,55.54,33.67,39.8,53.39,43.19,91.66,51.99,23.93,7.79,62.32,52.12,71.61,40.34,48.19,54.19,47.67,46.43,60.88,37.49,58.04,77.43,74.83,22.91,42.65,54.36,69.17,53.15,69.2,39.96,54.95,55.32,69.7,63.63,60.35,62.74,31.86,47.43,34.93,40.2,47.39,16.15
P100176,Player_0177,24,Atlético Norte,España,GK,Derecho,20,1600,0.0,0.0,16,765,89.42921424503116,24,17,13,12,1,0,,257.0821227646655,166.11335629542083,81.1994796753764,77.55570756502897,77.43808906463246,75,77,No,47.36,42.29,64.23,34.12,33.6,56.72,56.31,63.95,24.34,48.53,33.04,62.83,70.01,57.57,41.63,38.77,43.82,37.38,47.61,38.74,29.28,55.71,56.87,75.49,43.5,21.65,62.23,63.92,67.13,72.07,72.28,35.35,73.22,45.08,61.98,53.89,35.41,67.41,43.16,77.88,38.55,34.93,40.06,72.43,26.49,63.7,77.49,47.46,44.1,51.2,33.16,89.72,60.05,31.69,37.89,52.69,30.58,27.44,54.41,65.09,63.73,49.1,45.88,50.78,64.88,31.15,38.34,44.33,46.37,49.18,49.63
P100177,Player_0178,27,Deportivo Sol,Chile,GK,Izquierdo,19,1539,0.0,0.0,27,471,75.0037663747462,15,8,25,13,1,0,3316.0,144.433663566546,196.98740162686715,84.20498294938997,54.21852860761339,64.88700103450302,68,71,No,49.36,69.14,37.77,33.56,58.34,30.29,38.02,26.31,67.28,34.96,40.19,30.65,44.22,47.86,62.39,30.17,40.99,71.34,65.62,39.83,49.26,79.52,32.09,21.18,41.96,48.75,37.97,64.65,53.16,40.93,41.92,38.8,62.45,42.91,32.11,64.43,45.85,29.6,75.69,59.16,50.69,46.82,45.79,45.49,45.9,41.15,48.45,40.86,53.35,49.65,39.49,48.7,58.14,16.15,58.67,31.6,43.12,7.55,58.48,38.9,42.5,51.36,20.44,50.93,59.72,52.61,44.09,50.62,48.87,61.38,68.83
P100178,Player_0179,23,Atlético Norte,Perú,GK,Derecho,23,1817,1.0,1.0,22,1069,,15,12,20,4,1,0,497.0,19.22955855044725,176.69119941027904,63.761878226663995,67.22500486487925,55.2036450229337,73,81,Sí,61.5,71.44,74.25,51.83,62.61,24.55,66.1,71.99,34.77,59.25,21.9,38.2,42.2,27.88,46.43,45.44,59.25,27.29,59.35,38.16,30.82,47.05,61.29,42.74,57.71,54.18,97.02,45.31,47.5,66.62,49.22,53.76,23.65,48.17,39.42,42.81,53.85,49.18,61.58,64.31,47.34,54.49,19.49,54.72,65.8,36.35,61.33,43.22,41.35,71.36,49.51,63.0,20.71,40.85,60.67,51.87,47.24,59.06,37.53,68.26,46.81,37.76,38.75,48.78,43.6,57.89,49.3,44.66,55.3,42.06,57.37
P100179,Player_0180,26,Independiente,España,FWD,Izquierdo,14,1274,5.0,5.0,31,1085,71.87610836691142,21,14,12,12,0,0,449.0,8.079256773176718,169.9056417033128,72.21111936925628,66.48300186772495,59.61505980985693,70,78,No,48.14,76.55,52.59,52.38,48.69,25.75,39.88,31.64,30.21,26.88,40.47,50.31,28.67,60.5,54.46,46.52,82.43,46.39,61.97,53.14,71.58,66.27,45.5,46.04,29.88,51.74,59.82,49.07,71.01,52.18,68.71,47.55,32.61,40.63,49.52,38.76,25.17,19.96,65.21,55.78,54.13,52.53,41.79,61.92,23.91,18.74,46.98,51.95,36.74,26.1,58.86,43.83,60.41,69.59,25.95,53.2,53.74,61.17,42.0,50.84,61.01,56.57,73.38,36.97,53.11,48.71,46.9,58.82,51.73,34.01,64.29
P100180,Player_0181,27,Laguna FC,Francia,DEF,Derecho,18,1134,1.0,1.0,22,1442,,19,12,16,11,0,0,,31.447296924582233,166.36153844030795,72.2301091261547,63.976564403104746,76.55922798987048,72,77,No,55.37,45.53,42.25,32.96,47.07,48.74,47.85,57.38,57.77,49.02,55.2,62.4,38.02,64.0,40.83,71.59,52.49,50.96,23.15,59.87,51.43,52.61,48.6,59.38,62.38,57.26,69.76,39.21,41.11,56.1,59.93,57.75,30.69,31.96,47.23,23.16,53.91,48.88,36.28,41.72,51.65,27.6,40.95,46.05,45.5,45.93,70.39,64.23,40.35,34.44,43.8,68.41,18.09,51.25,45.38,67.98,64.72,27.98,67.95,14.99,59.18,60.53,75.28,53.41,40.03,34.87,71.9,75.46,43.27,50.33,70.45
P100181,Player_0182,28,Deportivo Sol,Perú,GK,Derecho,16,1264,1.0,3.0,23,943,72.8746735182031,22,8,17,15,1,0,498.0,17.526490421757646,178.44935686919786,73.10121217435636,64.2231962633715,81.72393209424737,76,76,No,66.04,49.36,57.8,48.29,67.35,43.98,26.36,33.59,56.53,40.13,69.25,32.44,65.27,43.5,69.61,57.58,52.89,59.97,68.4,49.24,21.85,68.0,45.93,88.4,40.96,44.29,61.17,61.42,56.34,41.6,32.6,39.84,27.25,80.95,34.63,45.59,60.39,50.08,41.13,47.77,40.87,46.18,55.86,34.45,66.21,51.09,41.25,45.27,67.51,62.28,53.6,40.99,58.52,50.21,76.19,49.44,75.26,52.92,34.45,99.45,28.3,20.35,18.88,91.1,81.86,52.16,56.51,53.76,23.44,71.88,69.92
P100182,Player_0183,20,Marítimo,Perú,GK,Derecho,19,1425,0.0,2.0,21,1097,70.75788368425725,17,5,16,7,1,0,1246.0,21.74073443359096,175.09381456285527,68.63468905497456,76.99815992103139,74.84008819132156,72,79,No,37.65,36.92,47.46,53.25,35.29,50.79,55.27,48.83,59.41,50.0,7.01,35.59,71.49,57.8,7.23,27.35,60.83,41.36,9.47,65.89,60.86,37.56,68.68,38.13,40.66,42.71,21.57,56.19,57.8,43.12,60.59,26.13,60.29,54.88,39.64,56.21,36.78,66.58,57.91,55.45,43.06,61.63,68.06,74.1,41.82,62.28,70.93,46.35,71.08,52.38,34.72,39.35,28.35,49.42,47.6,52.83,70.43,49.75,45.99,47.01,22.2,60.25,47.74,51.2,46.99,51.91,30.32,49.98,40.94,50.52,34.78
P100183,Player_0184,26,Atlético Norte,Brasil,MID,Derecho,22,1518,4.0,2.0,36,1006,87.93230839857455,32,8,20,11,0,0,143.0,5.265219360996098,181.60099218515876,71.34937557651912,71.88802425024318,69.8922419875311,71,71,No,72.17,40.37,37.49,22.94,19.84,40.82,69.01,42.53,39.85,60.49,37.08,77.61,46.07,63.96,47.0,50.37,66.91,53.44,72.41,38.25,30.51,23.76,68.82,63.52,46.02,54.48,66.04,47.15,23.6,23.79,33.58,51.53,35.88,65.5,30.9,39.6,22.68,43.32,50.11,66.17,51.8,61.11,65.08,55.88,36.55,56.07,72.32,45.28,58.32,57.93,44.47,64.06,44.23,56.8,46.41,50.65,64.0,20.8,59.25,60.61,41.38,49.53,35.36,38.01,54.06,89.38,59.96,37.28,61.64,58.71,24.1
P100184,Player_0185,23,City Club,Argentina,FWD,Derecho,13,1079,5.0,1.0,33,957,80.28388930150443,14,11,10,9,1,0,138.0,2.082382313541543,179.438633510186,71.36398639325128,89.20856262589786,70.79113128287226,70,76,No,58.31,49.21,48.14,59.84,44.24,51.55,66.67,38.35,54.06,63.22,57.0,69.22,48.2,60.07,66.54,24.63,43.9,55.69,63.81,53.65,70.95,41.99,31.48,61.92,48.31,37.43,75.63,61.2,59.77,73.9,44.19,71.2,56.28,41.16,49.9,52.8,66.69,29.75,23.77,38.19,48.98,60.72,43.13,56.26,74.05,24.51,47.96,86.29,39.34,37.75,57.82,42.05,66.14,87.13,51.12,91.07,43.21,47.49,35.6,43.25,46.42,56.21,31.31,42.24,42.62,63.4,51.75,51.75,51.25,23.83,74.11
P100185,Player_0186,21,Porto Azul,Colombia,FWD,Izquierdo,12,720,7.0,5.0,38,1267,86.94291050853421,14,8,14,7,2,0,210.0,8.44784723971899,183.24751516332327,71.1786052364215,71.21249778011544,69.90145549689308,46,53,No,60.11,48.18,38.94,36.85,63.78,24.55,57.17,61.96,46.72,50.79,67.45,39.43,40.98,42.57,67.48,69.38,29.06,65.09,62.28,73.3,55.78,49.34,67.18,60.48,83.67,64.38,52.3,32.39,41.29,28.46,46.77,63.89,49.94,65.33,55.06,43.95,51.31,57.08,52.09,52.26,38.46,43.51,83.88,68.43,27.89,14.5,51.14,63.4,42.2,65.32,50.89,47.55,61.34,42.02,45.7,60.05,49.53,78.63,60.41,59.43,49.26,63.12,45.16,54.24,36.26,65.59,54.36,79.74,85.88,61.45,51.03
P100186,Player_0187,21,Deportivo Sol,Portugal,FWD,Izquierdo,28,2576,8.0,2.0,35,1271,76.87997521014823,19,10,15,9,0,0,1599.0,66.99342646730835,160.0,69.8291397028051,58.697691377669784,76.00306093154819,65,71,Sí,50.23,59.69,37.14,41.14,51.55,46.23,15.29,31.48,65.13,48.78,60.99,37.83,33.32,60.83,69.45,36.91,65.27,35.35,25.45,58.79,35.68,31.85,32.17,44.78,24.49,58.91,57.22,57.21,68.12,64.56,36.39,60.11,66.67,62.21,63.34,47.74,40.28,46.48,39.52,65.05,52.8,62.36,28.27,43.3,34.62,25.61,54.5,34.03,44.4,35.43,43.89,58.83,35.65,43.19,57.93,60.22,44.09,54.43,62.26,34.15,39.29,44.39,56.7,52.8,50.97,34.58,63.06,42.52,46.0,52.93,79.59
P100187,Player_0188,22,Independiente,Portugal,GK,Derecho,25,1700,0.0,1.0,18,792,66.01374552540278,27,12,16,8,0,0,4188.0,127.88377487192716,170.0522607328874,60.0,83.97789862807913,77.55731319103002,67,74,No,39.99,37.72,60.91,49.67,60.78,72.05,45.78,61.6,73.05,48.15,60.37,43.02,67.96,42.5,60.55,64.93,32.32,40.0,39.39,66.2,32.37,54.89,60.9,52.54,69.12,21.13,59.12,47.27,27.42,33.78,73.48,59.48,62.03,64.38,29.65,53.69,66.48,43.96,70.44,40.81,51.87,55.96,61.32,45.68,65.18,56.42,25.42,77.55,35.63,78.79,47.63,44.84,55.99,39.52,21.71,48.36,55.63,73.07,32.13,58.7,48.44,50.5,64.58,42.33,52.51,66.35,65.44,31.7,40.81,47.84,62.21
P100188,Player_0189,23,City Club,Uruguay,MID,Derecho,19,1330,3.0,5.0,28,1024,,29,9,22,10,1,1,875.0,33.707691338263174,160.0,60.0,63.218353160024634,74.79668801695477,61,61,No,84.65,61.16,60.2,51.28,32.34,43.62,62.57,69.91,45.1,46.25,47.57,54.12,41.28,6.59,67.89,76.92,40.81,34.0,47.94,47.19,64.93,50.82,38.11,30.22,62.98,58.99,65.91,35.48,77.58,23.84,60.64,21.36,38.15,73.42,62.47,41.81,42.22,51.51,57.71,68.77,43.16,25.82,52.35,43.14,30.49,54.47,46.8,54.6,36.58,57.3,30.24,37.58,46.36,76.13,61.77,66.16,71.26,104.04,50.62,71.31,65.19,64.94,76.61,43.71,42.52,54.8,47.26,54.78,73.44,42.83,45.43
P100189,Player_0190,25,Atlético Norte,Uruguay,DEF,Derecho,19,1482,2.0,1.0,22,931,74.44023837610298,18,11,11,3,1,2,71.0,0.9963152079457034,177.41077255835427,75.56748830462229,79.28464941523737,85.77495904468827,63,69,No,45.95,76.93,30.03,47.64,51.13,43.34,52.47,43.29,52.3,46.18,41.93,48.84,57.22,26.64,60.41,39.11,59.28,39.95,60.7,49.27,36.06,43.42,67.91,50.78,43.13,67.11,62.83,37.4,46.93,23.56,63.08,50.06,60.05,21.02,45.79,52.51,18.23,59.85,45.15,23.68,42.28,56.85,36.3,49.31,43.5,20.09,59.36,62.12,67.23,50.14,57.27,25.79,53.6,45.23,48.85,33.24,66.84,25.24,54.08,36.24,81.78,60.43,49.57,34.58,63.35,1.03,55.76,57.66,56.78,62.57,41.53
P100190,Player_0191,27,Atlético Norte,Chile,FWD,Izquierdo,16,992,6.0,3.0,30,799,82.32380956815308,20,7,15,8,0,0,402.0,9.654575832674057,175.19698158844722,66.45492614396645,68.78420932916569,74.03938689426556,54,60,No,38.52,60.39,43.51,41.8,50.57,41.72,40.13,43.67,81.53,73.16,46.41,19.0,41.15,63.2,26.52,59.06,58.1,50.26,49.44,36.43,60.45,54.65,42.79,38.22,32.1,55.57,46.97,47.16,26.58,33.57,31.94,61.53,52.58,45.76,66.58,64.46,66.58,46.37,28.78,75.6,57.86,58.17,60.14,91.45,48.49,71.55,37.21,62.23,76.75,49.3,21.22,58.51,46.75,62.66,43.0,85.81,51.6,61.87,35.0,32.37,30.55,30.65,60.18,40.95,30.95,39.55,60.55,60.18,64.95,45.78,79.96
